id_cliente,nome,idade,sexo,cidade,uf,segmento,tempo_relacionamento,faixa_renda,tipo_conta,app_favorito,persona,faixa_renda_cod
14267,maysa dias,36,m,são gonçalo,rj,varejo,5,r$ 5.001 – r$ 10.000,salário,android,cliente tradicional,2
14268,ana sophia costa,46,m,crato,ce,personnalité,10,r$ 5.001 – r$ 10.000,corrente,ios,investidor,2
14269,sabrina barbosa,40,f,sorocaba,sp,varejo,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
14270,yasmin nogueira,36,m,osasco,sp,varejo,6,r$ 5.001 – r$ 10.000,corrente,ios,cliente tradicional,2
14271,bruno machado,43,m,nova iguaçu,rj,uniclass,4,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
14272,otto martins,42,m,várzea grande,mt,uniclass,11,acima de r$ 20.000,corrente,android,premium,4
14273,olívia azevedo,45,f,osasco,sp,varejo,10,até r$ 2.000,corrente,android,cliente tradicional,0
14274,clarice pacheco,37,m,são luís,ma,uniclass,7,r$ 5.001 – r$ 10.000,corrente,ios,investidor,2
14275,davi lucca duarte,22,f,santos,sp,varejo,2,até r$ 2.000,digital,android,jovem digital,0
14276,marina pereira,39,f,belo horizonte,mg,varejo,0,r$ 5.001 – r$ 10.000,corrente,ios,cliente tradicional,2
14277,danilo novais,50,f,goiânia,go,uniclass,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
14278,ana julia freitas,43,f,ji-paraná,ro,varejo,4,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
14279,nina pereira,34,m,itacoatiara,am,varejo,6,r$ 5.001 – r$ 10.000,digital,android,cliente tradicional,2
14280,heloisa cavalcante,24,m,timon,ma,varejo,3,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14281,jade novaes,24,f,são luís,ma,varejo,1,r$ 5.001 – r$ 10.000,digital,android,jovem digital,2
14282,otto montenegro,18,f,caruaru,pe,varejo,0,até r$ 2.000,corrente,ios,jovem digital,0
14283,vinicius novaes,22,m,marabá,pa,varejo,0,até r$ 2.000,digital,ios,jovem digital,0
14284,olivia macedo,76,f,juazeiro do norte,ce,uniclass,5,r$ 10.001 – r$ 20.000,salário,android,idoso,3
14285,juliana costela,45,f,petrópolis,rj,uniclass,5,r$ 5.001 – r$ 10.000,digital,ios,investidor,2
14286,sabrina almeida,41,m,arapiraca,al,varejo,14,r$ 10.001 – r$ 20.000,corrente,android,cliente tradicional,3
14287,leonardo almeida,39,f,porto velho,ro,uniclass,15,até r$ 2.000,corrente,android,cliente tradicional,0
14288,maria luiza guerra,52,f,ribeirão preto,sp,varejo,16,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
14289,emanuel cassiano,25,f,olinda,pe,personnalité,4,r$ 10.001 – r$ 20.000,corrente,ios,jovem digital,3
14290,renan pastor,42,f,campos dos goytacazes,rj,varejo,5,até r$ 2.000,salário,android,cliente tradicional,0
14291,isabelly rodrigues,41,f,goiânia,go,personnalité,3,acima de r$ 20.000,corrente,ios,premium,4
14292,henrique cirino,20,f,planaltina,df,uniclass,2,até r$ 2.000,digital,ios,jovem digital,0
14293,ian pires,46,m,manacapuru,am,personnalité,11,acima de r$ 20.000,corrente,ios,premium,4
14294,benjamin pires,49,m,são bernardo do campo,sp,varejo,9,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
14295,brenda sousa,42,f,camaçari,ba,varejo,5,até r$ 2.000,salário,android,cliente tradicional,0
14296,felipe novaes,42,f,são paulo,sp,varejo,9,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
14297,zoe brito,38,f,governador valadares,mg,varejo,6,acima de r$ 20.000,digital,android,investidor,4
14298,leonardo nunes,22,f,natal,rn,uniclass,1,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14299,valentina moreira,20,f,uberlândia,mg,varejo,0,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14300,hellena rezende,41,m,foz do iguaçu,pr,varejo,9,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14301,gael henrique moraes,24,f,ribeirão preto,sp,varejo,2,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14302,joão felipe alves,55,m,londrina,pr,uniclass,17,r$ 2.001 – r$ 5.000,corrente,android,investidor,1
14303,mariana abreu,70,m,parnamirim,rn,varejo,24,até r$ 2.000,digital,android,idoso,0
14304,isadora gomes,51,m,caucaia,ce,uniclass,14,r$ 5.001 – r$ 10.000,corrente,android,premium,2
14305,brayan campos,43,f,mauá,sp,varejo,5,r$ 5.001 – r$ 10.000,salário,ios,cliente tradicional,2
14306,calebe marques,23,m,vilhena,ro,varejo,2,até r$ 2.000,corrente,android,jovem digital,0
14307,joão câmara,27,f,porto alegre,rs,varejo,4,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
14308,maria luísa vasconcelos,36,m,canoas,rs,varejo,7,r$ 5.001 – r$ 10.000,digital,android,cliente tradicional,2
14309,juan pastor,32,f,contagem,mg,personnalité,6,r$ 2.001 – r$ 5.000,corrente,android,investidor,1
14310,joão pedro gomes,49,m,caxias,ma,uniclass,6,até r$ 2.000,digital,android,investidor,0
14311,ravi câmara,41,f,manaus,am,varejo,5,até r$ 2.000,salário,android,cliente tradicional,0
14312,yan santos,44,f,sorocaba,sp,varejo,17,até r$ 2.000,corrente,ios,cliente tradicional,0
14313,nina ribeiro,33,f,rorainópolis,rr,uniclass,8,r$ 5.001 – r$ 10.000,digital,android,cliente tradicional,2
14314,luiza ribeiro,35,f,florianópolis,sc,uniclass,4,r$ 5.001 – r$ 10.000,digital,ios,premium,2
14315,ana júlia pereira,49,f,ilhéus,ba,uniclass,14,r$ 10.001 – r$ 20.000,corrente,ios,premium,3
14316,maria aparecida,46,f,vitória da conquista,ba,uniclass,7,acima de r$ 20.000,corrente,android,investidor,4
14317,ryan silva,46,f,rio verde,go,varejo,5,r$ 5.001 – r$ 10.000,salário,ios,cliente tradicional,2
14318,ana vitória aparecida,43,f,betim,mg,varejo,6,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
14319,laura mendonça,26,m,olinda,pe,varejo,3,r$ 5.001 – r$ 10.000,corrente,android,jovem digital,2
14320,beatriz marques,40,f,mauá,sp,personnalité,12,r$ 10.001 – r$ 20.000,corrente,ios,investidor,3
14321,nina pimenta,45,m,criciúma,sc,varejo,8,até r$ 2.000,corrente,android,investidor,0
14322,júlia moreira,57,m,sinop,mt,uniclass,30,r$ 10.001 – r$ 20.000,corrente,ios,premium,3
14323,rael correia,48,m,uberlândia,mg,personnalité,15,acima de r$ 20.000,corrente,android,premium,4
14324,camila fogaça,44,m,santos,sp,uniclass,4,r$ 5.001 – r$ 10.000,salário,ios,investidor,2
14325,maitê albuquerque,24,f,boa vista,rr,uniclass,2,até r$ 2.000,corrente,ios,jovem digital,0
14326,mariah macedo,22,f,caucaia,ce,varejo,1,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14327,ravy sousa,18,m,são paulo,sp,uniclass,0,até r$ 2.000,corrente,ios,jovem digital,0
14328,guilherme vargas,44,m,pelotas,rs,varejo,19,acima de r$ 20.000,corrente,android,cliente tradicional,4
14329,luigi ribeiro,38,m,rio verde,go,varejo,9,r$ 5.001 – r$ 10.000,digital,ios,investidor,2
14330,pedro henrique brito,44,f,juazeiro do norte,ce,varejo,9,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14331,ayla farias,46,f,londrina,pr,uniclass,12,r$ 5.001 – r$ 10.000,corrente,ios,investidor,2
14332,carolina pires,45,m,uberaba,mg,uniclass,5,r$ 10.001 – r$ 20.000,salário,android,cliente tradicional,3
14333,bryan rodrigues,36,m,várzea grande,mt,varejo,9,r$ 5.001 – r$ 10.000,digital,ios,cliente tradicional,2
14334,anna liz macedo,72,m,taguatinga,df,varejo,23,até r$ 2.000,digital,android,idoso,0
14335,benício fogaça,75,f,manacapuru,am,varejo,16,r$ 10.001 – r$ 20.000,corrente,android,idoso,3
14336,josé miguel ramos,35,f,campo grande,ms,varejo,5,r$ 10.001 – r$ 20.000,salário,ios,cliente tradicional,3
14337,francisco moura,42,m,sorocaba,sp,personnalité,5,acima de r$ 20.000,salário,ios,premium,4
14338,maria liz pinto,78,f,goiânia,go,varejo,5,r$ 2.001 – r$ 5.000,salário,android,idoso,1
14339,pedro miguel moreira,42,f,fortaleza,ce,uniclass,11,r$ 10.001 – r$ 20.000,corrente,android,cliente tradicional,3
14340,yan santos,38,f,novo hamburgo,rs,varejo,5,até r$ 2.000,corrente,android,cliente tradicional,0
14341,alana da luz,37,f,governador valadares,mg,uniclass,6,r$ 5.001 – r$ 10.000,corrente,ios,investidor,2
14342,caio das neves,23,f,são bernardo do campo,sp,varejo,1,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
14343,emilly moraes,46,f,recife,pe,personnalité,11,r$ 2.001 – r$ 5.000,corrente,android,premium,1
14344,stephany costela,23,m,petrópolis,rj,uniclass,3,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
14345,gustavo henrique barbosa,31,m,santarém,pa,varejo,4,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
14346,ana lívia azevedo,31,m,santa maria,rs,uniclass,6,r$ 5.001 – r$ 10.000,corrente,ios,investidor,2
14347,ana liz mendes,46,m,manacapuru,am,varejo,5,r$ 10.001 – r$ 20.000,digital,android,investidor,3
14348,cauã rezende,21,m,montes claros,mg,varejo,0,r$ 2.001 – r$ 5.000,corrente,ios,jovem digital,1
14349,gustavo sá,72,f,porto velho,ro,uniclass,20,até r$ 2.000,corrente,android,idoso,0
14350,leandro da conceição,23,f,são josé dos pinhais,pr,varejo,1,até r$ 2.000,digital,android,jovem digital,0
14351,ayla aragão,38,m,maringá,pr,uniclass,13,r$ 10.001 – r$ 20.000,corrente,ios,investidor,3
14352,miguel guerra,41,f,gurupi,to,varejo,5,até r$ 2.000,corrente,ios,cliente tradicional,0
14353,stella macedo,37,f,rondonópolis,mt,varejo,5,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14354,ian duarte,27,f,parnamirim,rn,varejo,5,até r$ 2.000,corrente,android,jovem digital,0
14355,isabel vasconcelos,23,f,juiz de fora,mg,varejo,3,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14356,sophie pereira,27,f,anápolis,go,varejo,3,até r$ 2.000,digital,ios,jovem digital,0
14357,dom souza,23,m,joão pessoa,pb,uniclass,1,até r$ 2.000,salário,ios,jovem digital,0
14358,breno pacheco,21,m,codó,ma,varejo,3,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14359,luna machado,21,m,camaçari,ba,varejo,2,r$ 10.001 – r$ 20.000,digital,ios,jovem digital,3
14360,maitê nascimento,43,m,codó,ma,varejo,9,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
14361,cauê casa grande,28,f,rio largo,al,varejo,1,r$ 2.001 – r$ 5.000,salário,ios,jovem digital,1
14362,ravi porto,40,m,betim,mg,varejo,7,r$ 2.001 – r$ 5.000,digital,ios,cliente tradicional,1
14363,ana julia vasconcelos,47,m,porto alegre,rs,varejo,14,r$ 2.001 – r$ 5.000,corrente,ios,investidor,1
14364,vitor fogaça,33,m,maringá,pr,varejo,10,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14365,letícia moraes,74,f,crato,ce,varejo,5,r$ 10.001 – r$ 20.000,salário,android,idoso,3
14366,ana da luz,41,m,ilhéus,ba,uniclass,4,acima de r$ 20.000,corrente,android,investidor,4
14367,juliana melo,39,f,gurupi,to,varejo,10,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14368,ana beatriz alves,23,m,joinville,sc,varejo,1,r$ 5.001 – r$ 10.000,salário,android,jovem digital,2
14369,ravi vargas,35,m,cascavel,pr,uniclass,8,acima de r$ 20.000,corrente,ios,premium,4
14370,lavínia silveira,33,f,niterói,rj,personnalité,6,acima de r$ 20.000,corrente,ios,premium,4
14371,letícia da rosa,34,f,são gonçalo,rj,uniclass,7,r$ 5.001 – r$ 10.000,corrente,ios,premium,2
14372,augusto azevedo,40,m,rio de janeiro,rj,uniclass,11,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
14373,luana cunha,76,f,marabá,pa,uniclass,5,até r$ 2.000,salário,android,idoso,0
14374,joão felipe pimenta,34,m,são luís,ma,varejo,7,até r$ 2.000,corrente,ios,cliente tradicional,0
14375,antonella mendes,48,f,belo horizonte,mg,varejo,14,r$ 5.001 – r$ 10.000,digital,android,cliente tradicional,2
14376,pedro henrique teixeira,22,m,contagem,mg,uniclass,1,r$ 5.001 – r$ 10.000,digital,android,jovem digital,2
14377,melina montenegro,70,f,recife,pe,varejo,5,até r$ 2.000,salário,ios,idoso,0
14378,oliver campos,26,m,parintins,am,varejo,4,até r$ 2.000,digital,ios,jovem digital,0
14379,daniela pacheco,35,f,corumbá,ms,varejo,7,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14380,melina fonseca,38,f,ponta grossa,pr,varejo,3,até r$ 2.000,corrente,android,cliente tradicional,0
14381,marcela santos,35,f,ceilândia,df,uniclass,3,r$ 5.001 – r$ 10.000,digital,ios,cliente tradicional,2
14382,lorenzo peixoto,72,m,caxias do sul,rs,varejo,5,r$ 10.001 – r$ 20.000,salário,ios,idoso,3
14383,juan ribeiro,67,m,feira de santana,ba,varejo,18,r$ 10.001 – r$ 20.000,corrente,android,idoso,3
14384,luna da conceição,76,m,vila velha,es,varejo,29,r$ 5.001 – r$ 10.000,corrente,ios,idoso,2
14385,gustavo henrique moraes,26,m,nova iguaçu,rj,varejo,3,até r$ 2.000,salário,android,jovem digital,0
14386,isabel novais,46,f,montes claros,mg,varejo,14,até r$ 2.000,corrente,ios,cliente tradicional,0
14387,oliver santos,22,m,teresina,pi,varejo,1,até r$ 2.000,corrente,android,jovem digital,0
14388,breno carvalho,21,f,maringá,pr,varejo,1,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
14389,felipe farias,42,f,guarulhos,sp,varejo,13,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
14390,emilly santos,38,m,chapecó,sc,varejo,18,até r$ 2.000,digital,android,cliente tradicional,0
14391,ana júlia ramos,39,f,aparecida de goiânia,go,varejo,3,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
14392,luan da conceição,26,f,três lagoas,ms,varejo,4,até r$ 2.000,digital,ios,jovem digital,0
14393,rafael cavalcanti,41,f,serra,es,varejo,8,r$ 5.001 – r$ 10.000,corrente,ios,cliente tradicional,2
14394,ana clara borges,24,f,águas lindas de goiás,go,varejo,4,r$ 10.001 – r$ 20.000,digital,android,jovem digital,3
14395,fernanda sousa,24,m,sorocaba,sp,uniclass,1,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
14396,esther azevedo,60,m,mauá,sp,personnalité,21,até r$ 2.000,corrente,android,idoso,0
14397,ísis ferreira,21,f,sorocaba,sp,varejo,1,r$ 2.001 – r$ 5.000,salário,ios,jovem digital,1
14398,thomas nascimento,22,f,timon,ma,varejo,0,até r$ 2.000,corrente,android,jovem digital,0
14399,thales pacheco,39,m,caracaraí,rr,uniclass,6,r$ 2.001 – r$ 5.000,digital,ios,investidor,1
14400,luana gomes,25,m,são paulo,sp,uniclass,3,r$ 2.001 – r$ 5.000,corrente,ios,jovem digital,1
14401,benicio martins,66,m,contagem,mg,varejo,12,r$ 10.001 – r$ 20.000,corrente,ios,idoso,3
14402,oliver da rosa,41,m,são gonçalo do amarante,rn,uniclass,14,r$ 10.001 – r$ 20.000,corrente,ios,cliente tradicional,3
14403,ana vieira,51,f,nossa senhora do socorro,se,personnalité,8,acima de r$ 20.000,digital,ios,premium,4
14404,hadassa melo,77,f,olinda,pe,varejo,7,r$ 2.001 – r$ 5.000,corrente,android,idoso,1
14405,thomas gomes,23,f,novo hamburgo,rs,varejo,2,até r$ 2.000,digital,android,jovem digital,0
14406,luiz gustavo siqueira,33,m,bauru,sp,varejo,12,r$ 5.001 – r$ 10.000,digital,android,investidor,2
14407,joaquim ferreira,45,m,vitória da conquista,ba,varejo,15,até r$ 2.000,corrente,android,cliente tradicional,0
14408,eduarda nogueira,36,m,ananindeua,pa,varejo,5,r$ 2.001 – r$ 5.000,salário,ios,cliente tradicional,1
14409,alice rezende,76,m,guarulhos,sp,varejo,14,até r$ 2.000,corrente,android,idoso,0
14410,enzo pires,43,m,rio branco,ac,uniclass,15,acima de r$ 20.000,corrente,android,premium,4
14411,mariah da mata,35,m,sorocaba,sp,varejo,8,r$ 10.001 – r$ 20.000,corrente,android,investidor,3
14412,ian lima,63,m,imperatriz,ma,varejo,5,até r$ 2.000,salário,android,idoso,0
14413,davi lucas macedo,40,f,uberlândia,mg,uniclass,11,acima de r$ 20.000,corrente,android,investidor,4
14414,andré fernandes,39,f,curitiba,pr,personnalité,9,até r$ 2.000,digital,ios,investidor,0
14415,apollo castro,22,f,serra,es,uniclass,1,até r$ 2.000,corrente,android,jovem digital,0
14416,lucas barbosa,27,f,gravataí,rs,varejo,2,r$ 2.001 – r$ 5.000,corrente,ios,jovem digital,1
14417,olivia rios,76,f,campinas,sp,varejo,26,r$ 2.001 – r$ 5.000,corrente,ios,idoso,1
14418,gabriel guerra,40,f,sobral,ce,varejo,5,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
14419,diego ramos,21,m,montes claros,mg,varejo,0,r$ 5.001 – r$ 10.000,corrente,ios,jovem digital,2
14420,allana brito,71,f,maceió,al,uniclass,29,até r$ 2.000,corrente,android,idoso,0
14421,rafael viana,39,m,pelotas,rs,varejo,5,r$ 2.001 – r$ 5.000,salário,ios,cliente tradicional,1
14422,ana clara da mota,42,f,codó,ma,personnalité,12,r$ 2.001 – r$ 5.000,digital,android,investidor,1
14423,maria luiza gomes,25,m,boa vista,rr,varejo,1,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14424,danilo santos,43,f,osasco,sp,varejo,16,acima de r$ 20.000,digital,ios,premium,4
14425,thomas novais,37,f,nova iguaçu,rj,uniclass,8,acima de r$ 20.000,digital,ios,premium,4
14426,nicolas sales,23,f,arapiraca,al,varejo,1,r$ 5.001 – r$ 10.000,corrente,android,jovem digital,2
14427,mariah machado,80,m,natal,rn,varejo,28,r$ 10.001 – r$ 20.000,corrente,android,idoso,3
14428,alícia alves,54,m,uberaba,mg,uniclass,16,r$ 5.001 – r$ 10.000,corrente,ios,premium,2
14429,josé miguel pastor,25,m,sorocaba,sp,varejo,2,até r$ 2.000,corrente,ios,jovem digital,0
14430,josé nascimento,41,f,bauru,sp,personnalité,12,acima de r$ 20.000,corrente,android,premium,4
14431,jade da paz,42,f,manacapuru,am,varejo,13,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
14432,rodrigo costa,24,m,santarém,pa,uniclass,1,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
14433,benjamin cassiano,22,m,brasília,df,varejo,2,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14434,laís porto,33,f,são bernardo do campo,sp,varejo,7,r$ 2.001 – r$ 5.000,digital,ios,investidor,1
14435,cecília souza,40,f,mauá,sp,varejo,13,até r$ 2.000,corrente,android,cliente tradicional,0
14436,bento oliveira,24,m,petrolina,pe,varejo,1,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14437,hadassa santos,37,m,ribeirão preto,sp,varejo,6,até r$ 2.000,corrente,android,cliente tradicional,0
14438,marcelo camargo,25,f,lauro de freitas,ba,uniclass,0,r$ 10.001 – r$ 20.000,digital,android,jovem digital,3
14439,marcos vinicius leão,41,f,lauro de freitas,ba,uniclass,6,r$ 2.001 – r$ 5.000,digital,ios,cliente tradicional,1
14440,gabriela machado,41,m,campina grande,pb,varejo,11,até r$ 2.000,corrente,ios,cliente tradicional,0
14441,maria clara campos,20,f,patos,pb,varejo,0,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
14442,gabriela leão,45,f,canoas,rs,personnalité,12,r$ 5.001 – r$ 10.000,corrente,android,premium,2
14443,júlia lopes,40,m,crato,ce,varejo,5,r$ 5.001 – r$ 10.000,salário,ios,cliente tradicional,2
14444,eduardo abreu,36,m,cariacica,es,varejo,3,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14445,joão lucas dias,75,m,caxias,ma,personnalité,24,r$ 5.001 – r$ 10.000,corrente,android,idoso,2
14446,isabel da costa,23,m,rio de janeiro,rj,uniclass,0,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
14447,agatha cavalcanti,23,m,cascavel,pr,varejo,2,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14448,benício carvalho,33,f,betim,mg,varejo,5,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14449,josé miguel carvalho,34,m,porto alegre,rs,varejo,5,r$ 5.001 – r$ 10.000,digital,ios,cliente tradicional,2
14450,pedro lucas da mata,37,f,ribeirão preto,sp,varejo,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
14451,yasmin aparecida,24,f,ji-paraná,ro,varejo,4,r$ 5.001 – r$ 10.000,digital,android,jovem digital,2
14452,diogo costela,72,f,natal,rn,varejo,27,até r$ 2.000,corrente,ios,idoso,0
14453,luna lima,69,f,vitória,es,varejo,5,até r$ 2.000,salário,android,idoso,0
14454,pedro miguel leão,43,m,uberaba,mg,varejo,16,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14455,mariah fogaça,25,m,bauru,sp,varejo,3,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
14456,arthur gabriel brito,38,m,são gonçalo,rj,uniclass,13,r$ 10.001 – r$ 20.000,corrente,android,investidor,3
14457,maria júlia machado,48,f,jaboatão dos guararapes,pe,personnalité,24,acima de r$ 20.000,corrente,ios,premium,4
14458,diego duarte,21,m,garanhuns,pe,uniclass,2,r$ 5.001 – r$ 10.000,corrente,android,jovem digital,2
14459,kaique porto,42,f,guarulhos,sp,varejo,9,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14460,ana júlia da mota,45,m,petrópolis,rj,varejo,5,até r$ 2.000,salário,ios,cliente tradicional,0
14461,isis campos,67,f,governador valadares,mg,varejo,21,r$ 2.001 – r$ 5.000,corrente,android,idoso,1
14462,yan da rocha,21,m,lauro de freitas,ba,varejo,0,até r$ 2.000,digital,android,jovem digital,0
14463,benjamim pimenta,46,m,são josé dos pinhais,pr,personnalité,17,r$ 10.001 – r$ 20.000,corrente,ios,investidor,3
14464,lucas cunha,24,f,bauru,sp,varejo,1,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14465,samuel vasconcelos,24,f,caxias,ma,varejo,3,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14466,clara azevedo,19,f,são josé dos pinhais,pr,varejo,0,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
14467,maria cecília da rosa,23,f,aparecida de goiânia,go,varejo,3,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
14468,isabela fonseca,41,m,laranjal do jari,ap,uniclass,5,até r$ 2.000,salário,android,cliente tradicional,0
14469,luara das neves,22,f,santa rita,pb,varejo,1,até r$ 2.000,corrente,android,jovem digital,0
14470,joão lucas garcia,26,f,cruzeiro do sul,ac,uniclass,3,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
14471,cauã camargo,43,m,sorocaba,sp,uniclass,4,r$ 2.001 – r$ 5.000,digital,android,investidor,1
14472,ísis gomes,23,f,petrolina,pe,varejo,0,até r$ 2.000,digital,ios,jovem digital,0
14473,thales mendonça,38,m,jaboatão dos guararapes,pe,personnalité,9,até r$ 2.000,corrente,android,cliente tradicional,0
14474,josé miguel garcia,49,m,ponta porã,ms,personnalité,8,acima de r$ 20.000,corrente,android,premium,4
14475,pedro henrique azevedo,24,f,belo horizonte,mg,varejo,4,até r$ 2.000,corrente,android,jovem digital,0
14476,eduarda sousa,39,f,canoas,rs,personnalité,3,r$ 5.001 – r$ 10.000,digital,android,investidor,2
14477,giovanna pimenta,41,m,feira de santana,ba,varejo,5,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14478,bruna fogaça,68,f,águas lindas de goiás,go,personnalité,30,até r$ 2.000,corrente,ios,idoso,0
14479,levi porto,28,m,santa maria,rs,personnalité,2,até r$ 2.000,digital,android,jovem digital,0
14480,luiz otávio mendonça,68,m,mossoró,rn,varejo,18,r$ 5.001 – r$ 10.000,corrente,android,idoso,2
14481,luna garcia,69,f,governador valadares,mg,varejo,40,até r$ 2.000,corrente,android,idoso,0
14482,vinicius borges,38,m,macapá,ap,varejo,7,r$ 5.001 – r$ 10.000,digital,ios,cliente tradicional,2
14483,ana cecília pereira,46,f,paulista,pe,varejo,15,r$ 5.001 – r$ 10.000,digital,android,cliente tradicional,2
14484,caleb alves,77,f,betim,mg,varejo,16,r$ 2.001 – r$ 5.000,corrente,android,idoso,1
14485,pedro vieira,69,f,novo hamburgo,rs,varejo,13,r$ 10.001 – r$ 20.000,corrente,android,idoso,3
14486,ágatha duarte,76,m,niterói,rj,varejo,5,até r$ 2.000,salário,android,idoso,0
14487,andré cavalcanti,41,m,feira de santana,ba,uniclass,8,r$ 10.001 – r$ 20.000,digital,android,premium,3
14488,bruna fernandes,70,m,mauá,sp,varejo,8,até r$ 2.000,digital,ios,idoso,0
14489,davi lucas siqueira,40,f,mossoró,rn,uniclass,12,acima de r$ 20.000,corrente,ios,premium,4
14490,oliver viana,39,f,montes claros,mg,uniclass,9,acima de r$ 20.000,digital,ios,premium,4
14491,vitor hugo vasconcelos,36,m,cariacica,es,uniclass,7,r$ 10.001 – r$ 20.000,corrente,ios,investidor,3
14492,alícia rodrigues,38,f,ilhéus,ba,uniclass,4,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14493,thomas novaes,25,f,recife,pe,uniclass,4,r$ 5.001 – r$ 10.000,corrente,ios,jovem digital,2
14494,isabelly mendes,21,m,santarém,pa,uniclass,1,até r$ 2.000,digital,ios,jovem digital,0
14495,joão miguel cirino,72,m,osasco,sp,varejo,6,r$ 5.001 – r$ 10.000,digital,ios,idoso,2
14496,sophie nascimento,35,m,uberaba,mg,varejo,11,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
14497,raul oliveira,37,m,ribeirão preto,sp,varejo,12,r$ 5.001 – r$ 10.000,digital,ios,investidor,2
14498,alexandre da rosa,20,f,bauru,sp,varejo,1,até r$ 2.000,digital,ios,jovem digital,0
14499,maria isis sá,23,m,ananindeua,pa,varejo,2,até r$ 2.000,digital,ios,jovem digital,0
14500,rodrigo da conceição,47,f,planaltina,df,varejo,6,até r$ 2.000,digital,android,cliente tradicional,0
14501,davi lucca da cunha,45,f,canoas,rs,uniclass,14,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
14502,eloah da mota,85,f,sorocaba,sp,varejo,17,r$ 5.001 – r$ 10.000,corrente,android,idoso,2
14503,gabriela siqueira,38,m,santarém,pa,varejo,11,até r$ 2.000,digital,ios,cliente tradicional,0
14504,enzo freitas,71,f,várzea grande,mt,varejo,5,r$ 2.001 – r$ 5.000,salário,ios,idoso,1
14505,maria luísa da rocha,47,f,juiz de fora,mg,uniclass,11,r$ 10.001 – r$ 20.000,corrente,android,investidor,3
14506,miguel cassiano,21,f,itabaiana,se,uniclass,2,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
14507,elisa borges,41,f,canoas,rs,uniclass,9,r$ 5.001 – r$ 10.000,digital,android,cliente tradicional,2
14508,ian da luz,39,m,salvador,ba,varejo,5,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
14509,maria cecília moura,25,f,rio de janeiro,rj,uniclass,2,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
